date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:07	25064/25064	---M--	200	added ('OK')	image/jpeg	etag:%2261e8-5b1fec77ddf70%22	http://www.geojeyouth.com/upload/book/bookcover_321.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_321.jpg	(from http://www.geojeyouth.com/web/center_5?page=4&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:07	20103/20103	---M--	200	added ('OK')	image/jpeg	etag:%224e87-5b1fec5c19910%22	http://www.geojeyouth.com/upload/book/bookcover_320.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_320.jpg	(from http://www.geojeyouth.com/web/center_5?page=4&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:07	42822/42822	---M--	200	added ('OK')	image/jpeg	etag:%22a746-5b1fec41a0390%22	http://www.geojeyouth.com/upload/book/bookcover_319.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_319.jpg	(from http://www.geojeyouth.com/web/center_5?page=4&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:08	46421/46421	---M--	200	added ('OK')	image/jpeg	etag:%22b555-5b1fec28077d0%22	http://www.geojeyouth.com/upload/book/bookcover_318.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_318.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:08	22796/22796	---M--	200	added ('OK')	image/jpeg	etag:%22590c-5b1fec0ff7938%22	http://www.geojeyouth.com/upload/book/bookcover_317.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_317.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:08	37799/37799	---M--	200	added ('OK')	image/jpeg	etag:%2293a7-5b1fd27228428%22	http://www.geojeyouth.com/upload/book/bookcover_316.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_316.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:08	39260/39260	---M--	200	added ('OK')	image/jpeg	etag:%22995c-5b1fd24f15418%22	http://www.geojeyouth.com/upload/book/bookcover_315.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_315.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:09	67713/67713	---M--	200	added ('OK')	image/jpeg	etag:%2210881-5b1fd2134b1a8%22	http://www.geojeyouth.com/upload/book/bookcover_314.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_314.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:09	57079/57079	---M--	200	added ('OK')	image/jpeg	etag:%22def7-5b1fd1fbf9608%22	http://www.geojeyouth.com/upload/book/bookcover_313.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_313.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:09	41189/41189	---M--	200	added ('OK')	image/jpeg	etag:%22a0e5-5b1fd1db308e0%22	http://www.geojeyouth.com/upload/book/bookcover_312.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_312.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:09	33454/33454	---M--	200	added ('OK')	image/jpeg	etag:%2282ae-5b1fd1b299328%22	http://www.geojeyouth.com/upload/book/bookcover_311.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_311.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:09	39723/39723	---M--	200	added ('OK')	image/jpeg	etag:%229b2b-5b1fd19603d08%22	http://www.geojeyouth.com/upload/book/bookcover_310.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_310.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:10	27896/27896	---M--	200	added ('OK')	image/jpeg	etag:%226cf8-5b1fd182747d8%22	http://www.geojeyouth.com/upload/book/bookcover_309.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_309.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:10	72299/72299	---M--	200	added ('OK')	image/jpeg	etag:%2211a6b-5b1fd16b93500%22	http://www.geojeyouth.com/upload/book/bookcover_308.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_308.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:10	28056/28056	---M--	200	added ('OK')	image/jpeg	etag:%226d98-5b1fd15761a28%22	http://www.geojeyouth.com/upload/book/bookcover_307.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_307.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:10	31563/31563	---M--	200	added ('OK')	image/jpeg	etag:%227b4b-5b1fd13ff8788%22	http://www.geojeyouth.com/upload/book/bookcover_306.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_306.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:10	34522/34522	---M--	200	added ('OK')	image/jpeg	etag:%2286da-5b1fd12957bf0%22	http://www.geojeyouth.com/upload/book/bookcover_305.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_305.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:11	19348/19348	---M--	200	added ('OK')	image/jpeg	etag:%224b94-5b1fd102e43d8%22	http://www.geojeyouth.com/upload/book/bookcover_304.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_304.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:11	50175/50175	---M--	200	added ('OK')	image/jpeg	etag:%22c3ff-5b1fd0ee34960%22	http://www.geojeyouth.com/upload/book/bookcover_303.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_303.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:11	32419/32419	---M--	200	added ('OK')	image/jpeg	etag:%227ea3-5b1fd0ac627d0%22	http://www.geojeyouth.com/upload/book/bookcover_302.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_302.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:11	29836/29836	---M--	200	added ('OK')	image/jpeg	etag:%22748c-5b1fd09346440%22	http://www.geojeyouth.com/upload/book/bookcover_301.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_301.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:12	23052/23052	---M--	200	added ('OK')	image/jpeg	etag:%225a0c-5b1fd081beb78%22	http://www.geojeyouth.com/upload/book/bookcover_300.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_300.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:12	32423/32423	---M--	200	added ('OK')	image/jpeg	etag:%227ea7-5b1fd0623ad88%22	http://www.geojeyouth.com/upload/book/bookcover_299.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_299.jpg	(from http://www.geojeyouth.com/web/center_5?page=5&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:12	49017/49017	---M--	200	added ('OK')	image/jpeg	etag:%22bf79-5b1fd0393c378%22	http://www.geojeyouth.com/upload/book/bookcover_298.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_298.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:12	26703/26703	---M--	200	added ('OK')	image/jpeg	etag:%22684f-5b1fd001f5950%22	http://www.geojeyouth.com/upload/book/bookcover_297.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_297.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:13	29109/29109	---M--	200	added ('OK')	image/jpeg	etag:%2271b5-5b1fcefd59848%22	http://www.geojeyouth.com/upload/book/bookcover_296.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_296.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:13	28749/28749	---M--	200	added ('OK')	image/jpeg	etag:%22704d-5b1fcee4aa6d0%22	http://www.geojeyouth.com/upload/book/bookcover_295.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_295.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:13	31406/31406	---M--	200	added ('OK')	image/jpeg	etag:%227aae-5b1fcdcaa2798%22	http://www.geojeyouth.com/upload/book/bookcover_294.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_294.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:13	22461/22461	---M--	200	added ('OK')	image/jpeg	etag:%2257bd-5b1fcdac42d70%22	http://www.geojeyouth.com/upload/book/bookcover_293.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_293.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:14	22277/22277	---M--	200	added ('OK')	image/jpeg	etag:%225705-5b1fcd8c3a280%22	http://www.geojeyouth.com/upload/book/bookcover_292.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_292.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:14	19899/19899	---M--	200	added ('OK')	image/jpeg	etag:%224dbb-5b1fcd4888cf8%22	http://www.geojeyouth.com/upload/book/bookcover_291.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_291.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:14	35990/35990	---M--	200	added ('OK')	image/jpeg	etag:%228c96-5b1fccf38ded8%22	http://www.geojeyouth.com/upload/book/bookcover_290.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_290.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:14	31101/31101	---M--	200	added ('OK')	image/jpeg	etag:%22797d-5b1fcbe10a0c8%22	http://www.geojeyouth.com/upload/book/bookcover_289.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_289.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:14	28122/28122	---M--	200	added ('OK')	image/jpeg	etag:%226dda-5b1fcbb082388%22	http://www.geojeyouth.com/upload/book/bookcover_288.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_288.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:15	36749/36749	---M--	200	added ('OK')	image/jpeg	etag:%228f8d-5b1fcb9951740%22	http://www.geojeyouth.com/upload/book/bookcover_287.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_287.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:15	22614/22614	---M--	200	added ('OK')	image/jpeg	etag:%225856-5b1fcb6edff98%22	http://www.geojeyouth.com/upload/book/bookcover_286.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_286.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:15	155303/155303	---M--	200	added ('OK')	image/jpeg	etag:%2225ea7-5b1fcb413a6d8%22	http://www.geojeyouth.com/upload/book/bookcover_285.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_285.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:15	33083/33083	---M--	200	added ('OK')	image/jpeg	etag:%22813b-5b1fcae00fac0%22	http://www.geojeyouth.com/upload/book/bookcover_284.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_284.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:16	36431/36431	---M--	200	added ('OK')	image/jpeg	etag:%228e4f-5b1fcac5fed20%22	http://www.geojeyouth.com/upload/book/bookcover_283.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_283.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:16	36440/36440	---M--	200	added ('OK')	image/jpeg	etag:%228e58-5b1fc92cc22c0%22	http://www.geojeyouth.com/upload/book/bookcover_282.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_282.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:16	28649/28649	---M--	200	added ('OK')	image/jpeg	etag:%226fe9-5b1fc8b5bde90%22	http://www.geojeyouth.com/upload/book/bookcover_281.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_281.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:16	13525/13525	---M--	200	added ('OK')	image/jpeg	etag:%2234d5-5b1fc89d8f7b0%22	http://www.geojeyouth.com/upload/book/bookcover_280.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_280.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:16	36052/36052	---M--	200	added ('OK')	image/jpeg	etag:%228cd4-5b1fc883fb628%22	http://www.geojeyouth.com/upload/book/bookcover_279.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_279.jpg	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:17	22673/22673	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:16:21%20GMT	http://www.geojeyouth.com/web/center_5?page=7&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_5b21d.html	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:17	23058/23058	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:16:21%20GMT	http://www.geojeyouth.com/web/center_5?page=8&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_5f586.html	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:17	22642/22642	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:16:21%20GMT	http://www.geojeyouth.com/web/center_5?page=9&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_5845b.html	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:17	22925/22925	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:16:22%20GMT	http://www.geojeyouth.com/web/center_5?page=10&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_53ef2.html	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:18	22791/22791	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:16:22%20GMT	http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_5d41e.html	(from http://www.geojeyouth.com/web/center_5?page=6&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:18	111287/111287	---M--	200	added ('OK')	image/jpeg	etag:%221b2b7-5ae376fffe1a0%22	http://www.geojeyouth.com/upload/book/bookcover_18.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_18.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:18	206041/206041	---M--	200	added ('OK')	image/jpeg	etag:%22324d9-5ae37713ad2a0%22	http://www.geojeyouth.com/upload/book/bookcover_17.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_17.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:18	43159/43159	---M--	200	added ('OK')	image/jpeg	etag:%22a897-5ae3771ec86d0%22	http://www.geojeyouth.com/upload/book/bookcover_16.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_16.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:19	54771/54771	---M--	200	added ('OK')	image/jpeg	etag:%22d5f3-5ae3772c25d00%22	http://www.geojeyouth.com/upload/book/bookcover_15.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_15.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:19	54693/54693	---M--	200	added ('OK')	image/jpeg	etag:%22d5a5-5ae3773b632e0%22	http://www.geojeyouth.com/upload/book/bookcover_14.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_14.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:19	47178/47178	---M--	200	added ('OK')	image/jpeg	etag:%22b84a-5ae3774577038%22	http://www.geojeyouth.com/upload/book/bookcover_13.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_13.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:19	47801/47801	---M--	200	added ('OK')	image/jpeg	etag:%22bab9-5ae377539d158%22	http://www.geojeyouth.com/upload/book/bookcover_12.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_12.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:16:19	55035/55035	---M--	200	added ('OK')	image/jpeg	etag:%22d6fb-5ae377607c400%22	http://www.geojeyouth.com/upload/book/bookcover_11.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_11.jpg	(from http://www.geojeyouth.com/web/center_5?page=20&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
